x1,x2,x3,y
2.1337269736699986,0.0888218118385925,0.8630381038920559,5.9323893930770915
2.950237286148256,2.5465228322944427,0.5792576548208439,15.258862507742727
4.259960176234101,1.9867998401126448,1.654105382503348,17.51946344501548
4.8484225375636605,2.490405767678911,4.3519714626518535,28.220118188847113
2.8132387901603306,1.2991743815412349,0.4700253088213585,10.409317193073747
1.316843085496115,4.1934126342367515,0.5177793228108779,19.68299946598753
2.9661105734339936,1.7922395767956893,1.202866725795913,13.994851080353309
3.9016239048378627,0.15159104604078877,1.72674448884742,10.657224603509887
1.4080791493067784,0.9277531818832901,3.8080733722301288,17.070234311087663
4.772780485924525,0.4930009999011231,4.082223583308778,19.73624504112433
4.96703578621813,1.6594749350478033,1.9880972093747096,17.71560875083162
1.7623703241422761,0.786971617673835,0.6478689906095103,6.978179871749484
1.1345728306541147,0.010260738093710864,0.9478659252394694,4.0635466536201665
1.5158980977235714,3.4261308850522827,3.5977005989615263,26.321134999758172
2.167918422835732,0.8035810945026989,1.0581472298830512,8.628700013794548
1.9853788893368955,1.5886514215937257,3.8187566541683404,19.935650037685157
1.251413282154263,0.5820496013184928,1.2837535851811899,8.22415680528843
0.564356733958486,3.8673064133959074,4.407442100362979,29.769782387605716
0.918805473189358,1.785690939232818,1.791398591115812,14.02742033529375
3.176832124169607,4.541629666579904,1.6525299973386465,27.238465186418825
1.1265304881939482,3.0445341216961355,3.4831223002588088,23.935827776326526
4.820025666588952,0.37213096473789953,0.4936786149585448,8.058309944290393
0.05946937375949035,4.538900280616442,0.8346407343909762,21.672696556182025
4.608282857424343,2.4983793279602207,4.876049870310931,29.302078714869594
2.41942411918585,1.5020662596035623,3.020434549660061,17.730698429965955
0.9488088317838494,3.871985939750226,1.1407645850711567,20.168995483947096
4.624581099635954,2.25589969469607,0.5188682324865262,16.016930826286327
3.3619621926549943,0.7554749555940665,1.2837929154201961,10.747332668696588
2.677026343513662,3.831362369833984,4.288330511533541,31.661442641243855
1.4903573697302697,3.5206526702370384,3.10538184853528,25.05381338361194
3.9521366028220677,0.9673328229474232,0.23721346039506153,9.3482274526059
2.7760983887163997,0.7675195181258387,3.8792421780954314,18.41188778548803
2.2163701828903184,4.352141595036977,3.2112520915511844,29.948034661903186
3.9760035881308236,2.965976886460612,4.666739254993931,30.53132571714223
0.22089852944222665,4.379478264047847,2.4705972205365088,26.039352906768197
0.6494415559105499,1.0242546131654062,2.168786035761947,12.092844157512056
3.7964133668561137,0.40164902667645996,3.2250504180796473,15.10882042900102
0.2891272257854466,2.063486598542535,4.078573859327624,21.38577154016726
1.2719891390790932,4.430947571768728,4.854508676925339,33.567994336952204
4.077541847273503,0.5511847280948862,4.427962269997447,19.59645930918018
0.04844130560281268,4.382035553968903,1.8356199007661074,23.93964895332386
0.2947526296244507,2.059402103702957,1.1735246387005422,12.667023873454301
0.2122287746206497,3.0304357829398327,2.2441960249809068,20.061164201484054
2.916817752261405,4.188846466555007,4.777103676307331,34.1965193821395
4.70778088951822,3.4958967272377284,0.122493211574905,19.88700690259592
2.8294393036242256,1.3589927490692695,2.420740606743767,15.563414059056875
2.8710113244310547,2.675609534652926,0.8496444806936593,16.944248305220235
4.668154789114646,4.162810118270003,3.2311025296135627,31.96745270952946
0.10521033834529292,3.8553405826728238,4.435784070561408,29.15739819247977
1.0091284724937921,0.03082697174671245,4.962119001793004,16.44094372833024
3.865909328668598,0.8905162859144611,0.348196634048924,9.043800484364258
1.9194710896984408,1.0461857650120403,0.70674408110451,8.443510184511783
1.963805771470188,3.1959075764246148,2.5566522224761057,23.194516483125543
3.9546763293946374,1.0051417382938443,0.29477722895590364,9.771877639375514
3.872964171587026,3.849522206910154,0.5246271573597949,21.527189930272716
4.560413651550605,4.2070219308036645,3.524851508223788,32.88376608159685
4.672547667853383,2.0092362024145123,1.9214304850560375,18.662875048724477
1.139151945048229,0.8659992572702069,3.4186292939312724,15.684499081329285
3.334316530996397,0.5624890587243531,2.812077623114668,14.399192138973568
3.7267054854916823,4.099519258264227,2.1326622893736396,26.53399208998389
2.4705185081991803,4.588927780310764,3.7294044970557256,32.79055422304486
0.7863547463448184,1.804309354100762,0.2284346359451167,9.01361921462703
0.9544923859197924,0.20254428574269512,4.738712597997638,16.521371907196233
3.885352097801595,2.5422236599741983,0.9895395108005062,17.096802971605364
0.7550732242783786,1.142945437337476,4.543705213741092,19.915362541694385
3.702020989099603,4.850045105738784,1.0048865407774459,26.370926293328104
2.120649548175474,1.0773170850133411,3.0689301114957823,15.987927168095103
3.569423667113372,3.7330673564163814,4.540939941191615,32.336351780673574
1.8565478304791694,4.561100628078037,3.063483228772455,29.884176127486974
0.4936117726417877,2.053811321647202,0.17339720958527594,9.850850536410386
4.3718699329568755,1.3259211032303975,3.4375313851130267,20.04841384490015
3.846559444100083,1.1352012878893303,2.6365946323659495,16.559587727102553
0.6417816533099252,4.277865329257623,1.2017973476409542,22.298341326667494
2.5109570095524045,2.553826308503073,4.113756865828017,25.659327958788598
0.3474055625430772,1.0309294530427753,1.0073674074964973,7.587295081532855
2.8503905173561668,0.9901858398080404,0.21630284008509248,8.169222067248784
2.727331794926515,4.822088929490759,1.8791508133477692,27.67787991204265
2.6468552313349565,4.631735271578997,2.9500060719996037,30.729638336527277
4.879907606450863,4.010585436889214,4.790562104757663,36.198420597739194
2.1598716156958164,1.670219893644787,0.06802608813366862,9.96883946040168
3.728935592220748,3.0801838740875414,2.3576787946203,23.993857363411554
1.1935701104880392,4.740040774290894,4.393770555708897,33.39274773026602
1.8373764574712015,0.8729342030673137,1.6667817794535718,11.096175972132395
0.5779025982615865,0.10161721337813845,2.5974178567735464,9.340147900444666
4.633249425962763,1.5113867887563197,1.264746520307033,15.461356356442032
0.5106468256509167,1.3168363784000552,2.06856702213367,12.629958605764115
3.6862146109804446,4.974968848239688,2.2000216557378085,30.30262163069219
0.7376635256090047,2.2120543830970973,0.34211487767170645,11.335750430599052
4.3612997194058245,0.11451069166257155,4.8775587430352125,19.95668868051879
1.3424743080885966,3.328189691656992,1.947148451199261,20.551933039001113
3.7567132863665433,2.251378017715173,1.5422226600140316,17.9540750410339
1.1741126812762814,3.7023511631656394,0.10357309838803952,17.216875914652935
0.5563050930259922,3.400023901848491,3.711190257840324,25.587947070222665
1.725578523045586,2.7012961943582576,1.8738216469682039,18.546995063671904
1.3716423106360287,3.9619220183769577,3.1922387317202534,27.280594610519803
4.943608068309729,4.461032492511021,1.8063209300106764,28.22185363885293
1.1760428167827812,1.0828867810134173,0.9436825487106582,8.843345116178151
0.08533820327681518,3.32027135761239,1.1002836343889948,16.727123526627697
4.026312754037223,2.3326865224795643,3.864899146679544,25.221923210375646
0.23240543609551412,1.9691449425739294,2.3312700450087327,15.210812243583087
